srcLat,srcLon,targetLat,targetLon,value,Destination,Source
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,398",,
41.692178,12.59133,40.632194,14.845722,"12,454",,
41.692178,12.59133,40.632194,14.845722,"12,454",,
41.692178,12.59133,40.632194,14.845722,"12,454",,
41.692178,12.59133,40.632194,14.845722,"12,472",,
41.692178,12.59133,40.632194,14.845722,"12,472",,
41.692178,12.59133,40.632194,14.845722,"12,667",,
41.692178,12.59133,40.632194,14.845722,"12,667",,
41.692178,12.59133,40.632194,14.845722,"12,667",,
41.692178,12.59133,40.632194,14.845722,"12,792",,
41.692178,12.59133,40.632194,14.845722,"12,792",,
41.692178,12.59133,40.632194,14.845722,"12,792",,
41.692178,12.59133,40.632194,14.845722,"12,792",,
41.692178,12.59133,40.632194,14.845722,"12,792",,
41.692178,12.59133,40.632194,14.845722,"12,792",,
41.692178,12.59133,40.632194,14.845722,"12,915",,
41.692178,12.59133,40.632194,14.845722,"12,915",,
41.692178,12.59133,40.632194,14.845722,"12,915",,
41.692178,12.59133,40.632194,14.845722,"12,915",,
41.692178,12.59133,40.632194,14.845722,"12,915",,
41.692178,12.59133,40.632194,14.845722,"12,915",,
41.692178,12.59133,40.632194,14.845722,"13,154",,
41.692178,12.59133,40.632194,14.845722,"13,284",,
41.692178,12.59133,40.632194,14.845722,"13,284",,
41.692178,12.59133,40.632194,14.845722,"13,284",,
41.692178,12.59133,40.632194,14.845722,"13,432",,
41.692178,12.59133,40.632194,14.845722,"13,432",,
41.692178,12.59133,40.632194,14.845722,"14,170",,
41.692178,12.59133,40.632194,14.845722,"14,170",,
41.692178,12.59133,40.632194,14.845722,"14,170",,
41.692178,12.59133,40.632194,14.845722,"14,170",,
41.692178,12.59133,40.632194,14.845722,"14,170",,
41.692178,12.59133,40.632194,14.845722,"14,170",,
41.692178,12.59133,40.632194,14.845722,"14,209",,
41.692178,12.59133,40.632194,14.845722,"14,323",,
41.692178,12.59133,40.632194,14.845722,"14,536",,
41.692178,12.59133,40.632194,14.845722,"14,536",,
41.692178,12.59133,40.632194,14.845722,"15,777",,
41.692178,12.59133,40.632194,14.845722,"16,369",,
41.692178,12.59133,40.632194,14.845722,"16,369",,
41.692178,12.59133,40.632194,14.845722,"16,369",,
41.692178,12.59133,40.632194,14.845722,"16,369",,
41.692178,12.59133,40.632194,14.845722,"16,369",,
41.692178,12.59133,40.632194,14.845722,"16,442",,
41.692178,12.59133,40.632194,14.845722,"16,442",,
41.692178,12.59133,40.632194,14.845722,"16,613",,
41.692178,12.59133,40.632194,14.845722,"16,613",,
41.692178,12.59133,40.632194,14.845722,"16,613",,
41.692178,12.59133,40.632194,14.845722,"17,538",,
41.692178,12.59133,40.632194,14.845722,"18,087",,
41.692178,12.59133,40.632194,14.845722,"18,087",,
41.692178,12.59133,40.632194,14.845722,"18,250",,
41.692178,12.59133,40.632194,14.845722,"18,269",,
41.692178,12.59133,40.632194,14.845722,"18,415",,
41.692178,12.59133,40.632194,14.845722,"18,708",,
41.692178,12.59133,40.632194,14.845722,"18,708",,
41.692178,12.59133,40.632194,14.845722,"19,000",,
41.692178,12.59133,40.632194,14.845722,"19,292",,
41.692178,12.59133,40.632194,14.845722,"19,505",,
41.692178,12.59133,40.632194,14.845722,"19,680",,
41.692178,12.59133,40.632194,14.845722,"19,680",,
41.692178,12.59133,40.632194,14.845722,"20,462",,
41.692178,12.59133,40.632194,14.845722,"20,462",,
41.692178,12.59133,40.632194,14.845722,"20,462",,
41.692178,12.59133,40.632194,14.845722,"20,462",,
41.692178,12.59133,40.632194,14.845722,"20,664",,
41.692178,12.59133,40.632194,14.845722,"20,664",,
41.692178,12.59133,40.632194,14.845722,"20,705",,
41.692178,12.59133,40.632194,14.845722,"20,786",,
41.692178,12.59133,40.632194,14.845722,"20,786",,
41.692178,12.59133,40.632194,14.845722,"21,436",,
41.692178,12.59133,40.632194,14.845722,"21,436",,
41.692178,12.59133,40.632194,14.845722,"22,106",,
41.692178,12.59133,40.632194,14.845722,"22,329",,
41.692178,12.59133,40.632194,14.845722,"22,329",,
41.692178,12.59133,40.632194,14.845722,"22,508",,
41.692178,12.59133,40.632194,14.845722,"22,508",,
41.692178,12.59133,40.632194,14.845722,"24,359",,
41.692178,12.59133,40.632194,14.845722,"24,554",,
41.692178,12.59133,40.632194,14.845722,"24,554",,
41.692178,12.59133,40.632194,14.845722,"24,554",,
41.692178,12.59133,40.632194,14.845722,"24,554",,
41.692178,12.59133,40.632194,14.845722,"24,554",,
41.692178,12.59133,40.632194,14.845722,"24,554",,
41.692178,12.59133,40.632194,14.845722,"24,554",,
41.692178,12.59133,40.632194,14.845722,"24,600",,
41.692178,12.59133,40.632194,14.845722,"24,600",,
41.692178,12.59133,40.632194,14.845722,"24,600",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,797",,
41.692178,12.59133,40.632194,14.845722,"24,846",,
41.692178,12.59133,40.632194,14.845722,"24,919",,
41.692178,12.59133,40.632194,14.845722,"24,944",,
41.692178,12.59133,40.632194,14.845722,"25,334",,
41.692178,12.59133,40.632194,14.845722,"25,577",,
41.692178,12.59133,40.632194,14.845722,"25,584",,
41.692178,12.59133,40.632194,14.845722,"25,584",,
41.692178,12.59133,40.632194,14.845722,"25,584",,
41.692178,12.59133,40.632194,14.845722,"25,627",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,830",,
41.692178,12.59133,40.632194,14.845722,"25,978",,
41.692178,12.59133,40.632194,14.845722,"25,978",,
41.692178,12.59133,40.632194,14.845722,"26,125",,
41.692178,12.59133,40.632194,14.845722,"26,308",,
41.692178,12.59133,40.632194,14.845722,"26,389",,
41.692178,12.59133,40.632194,14.845722,"26,389",,
41.692178,12.59133,40.632194,14.845722,"26,568",,
41.692178,12.59133,40.632194,14.845722,"26,568",,
41.692178,12.59133,40.632194,14.845722,"26,568",,
41.692178,12.59133,40.632194,14.845722,"26,600",,
41.692178,12.59133,40.632194,14.845722,"26,863",,
41.692178,12.59133,40.632194,14.845722,"26,863",,
41.692178,12.59133,40.632194,14.845722,"27,022",,
41.692178,12.59133,40.632194,14.845722,"27,445",,
41.692178,12.59133,40.632194,14.845722,"28,078",,
41.692178,12.59133,40.632194,14.845722,"28,419",,
41.692178,12.59133,40.632194,14.845722,"28,646",,
41.692178,12.59133,40.632194,14.845722,"28,987",,
41.692178,12.59133,40.632194,14.845722,"29,012",,
41.692178,12.59133,40.632194,14.845722,"29,101",,
41.692178,12.59133,40.632194,14.845722,"29,556",,
41.692178,12.59133,40.632194,14.845722,"30,238",,
41.692178,12.59133,40.632194,14.845722,"30,449",,
41.692178,12.59133,40.632194,14.845722,"30,692",,
41.692178,12.59133,40.632194,14.845722,"30,692",,
41.692178,12.59133,40.632194,14.845722,"30,692",,
41.692178,12.59133,40.632194,14.845722,"30,996",,
41.692178,12.59133,40.632194,14.845722,"31,033",,
41.692178,12.59133,40.632194,14.845722,"31,180",,
41.692178,12.59133,40.632194,14.845722,"31,180",,
41.692178,12.59133,40.632194,14.845722,"31,667",,
41.692178,12.59133,40.632194,14.845722,"31,667",,
41.692178,12.59133,40.632194,14.845722,"32,154",,
41.692178,12.59133,40.632194,14.845722,"32,154",,
41.692178,12.59133,40.632194,14.845722,"32,479",,
41.692178,12.59133,40.632194,14.845722,"32,739",,
41.692178,12.59133,40.632194,14.845722,"32,739",,
41.692178,12.59133,40.632194,14.845722,"32,739",,
41.692178,12.59133,40.632194,14.845722,"32,739",,
41.692178,12.59133,40.632194,14.845722,"32,739",,
41.692178,12.59133,40.632194,14.845722,"32,966",,
41.692178,12.59133,40.632194,14.845722,"33,302",,
41.692178,12.59133,40.632194,14.845722,"33,302",,
41.692178,12.59133,40.632194,14.845722,"33,302",,
41.692178,12.59133,40.632194,14.845722,"33,391",,
41.692178,12.59133,40.632194,14.845722,"33,778",,
41.692178,12.59133,40.632194,14.845722,"34,164",,
41.692178,12.59133,40.632194,14.845722,"34,509",,
41.692178,12.59133,40.632194,14.845722,"34,785",,
41.692178,12.59133,40.632194,14.845722,"34,785",,
41.692178,12.59133,40.632194,14.845722,"35,199",,
41.692178,12.59133,40.632194,14.845722,"35,337",,
41.692178,12.59133,40.632194,14.845722,"35,369",,
41.692178,12.59133,40.632194,14.845722,"35,467",,
41.692178,12.59133,40.632194,14.845722,"36,831",,
41.692178,12.59133,40.632194,14.845722,"36,831",,
41.692178,12.59133,40.632194,14.845722,"36,900",,
41.692178,12.59133,40.632194,14.845722,"36,900",,
41.692178,12.59133,40.632194,14.845722,"36,900",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,195",,
41.692178,12.59133,40.632194,14.845722,"37,379",,
41.692178,12.59133,40.632194,14.845722,"37,638",,
41.692178,12.59133,40.632194,14.845722,"37,638",,
41.692178,12.59133,40.632194,14.845722,"37,638",,
41.692178,12.59133,40.632194,14.845722,"37,638",,
41.692178,12.59133,40.632194,14.845722,"37,823",,
41.692178,12.59133,40.632194,14.845722,"37,823",,
41.692178,12.59133,40.632194,14.845722,"37,823",,
41.692178,12.59133,40.632194,14.845722,"37,823",,
41.692178,12.59133,40.632194,14.845722,"37,823",,
41.692178,12.59133,40.632194,14.845722,"37,823",,
41.692178,12.59133,40.632194,14.845722,"38,000",,
41.692178,12.59133,40.632194,14.845722,"38,376",,
41.692178,12.59133,40.632194,14.845722,"38,568",,
41.692178,12.59133,40.632194,14.845722,"38,607",,
41.692178,12.59133,40.632194,14.845722,"38,745",,
41.692178,12.59133,40.632194,14.845722,"38,745",,
41.692178,12.59133,40.632194,14.845722,"38,745",,
41.692178,12.59133,40.632194,14.845722,"38,745",,
41.692178,12.59133,40.632194,14.845722,"38,745",,
41.692178,12.59133,40.632194,14.845722,"38,745",,
41.692178,12.59133,40.632194,14.845722,"38,745",,
41.692178,12.59133,40.632194,14.845722,"38,745",,
41.692178,12.59133,40.632194,14.845722,"38,812",,
41.692178,12.59133,40.632194,14.845722,"38,877",,
41.692178,12.59133,40.632194,14.845722,"39,023",,
41.692178,12.59133,40.632194,14.845722,"39,299",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"39,852",,
41.692178,12.59133,40.632194,14.845722,"40,598",,
41.692178,12.59133,40.632194,14.845722,"40,923",,
41.692178,12.59133,40.632194,14.845722,"40,923",,
41.692178,12.59133,40.632194,14.845722,"41,410",,
41.692178,12.59133,40.632194,14.845722,"41,532",,
41.692178,12.59133,40.632194,14.845722,"41,573",,
41.692178,12.59133,40.632194,14.845722,"42,222",,
41.692178,12.59133,40.632194,14.845722,"42,969",,
41.692178,12.59133,40.632194,14.845722,"42,969",,
41.692178,12.59133,40.632194,14.845722,"42,969",,
41.692178,12.59133,40.632194,14.845722,"43,197",,
41.692178,12.59133,40.632194,14.845722,"43,394",,
41.692178,12.59133,40.632194,14.845722,"43,394",,
41.692178,12.59133,40.632194,14.845722,"43,394",,
41.692178,12.59133,40.632194,14.845722,"43,394",,
41.692178,12.59133,40.632194,14.845722,"44,658",,
41.692178,12.59133,40.632194,14.845722,"45,016",,
41.692178,12.59133,40.632194,14.845722,"45,805",,
41.692178,12.59133,40.632194,14.845722,"46,221",,
41.692178,12.59133,40.632194,14.845722,"46,445",,
41.692178,12.59133,40.632194,14.845722,"47,062",,
41.692178,12.59133,40.632194,14.845722,"47,062",,
41.692178,12.59133,40.632194,14.845722,"47,062",,
41.692178,12.59133,40.632194,14.845722,"47,646",,
41.692178,12.59133,40.632194,14.845722,"47,809",,
41.692178,12.59133,40.632194,14.845722,"47,829",,
41.692178,12.59133,40.632194,14.845722,"48,556",,
41.692178,12.59133,40.632194,14.845722,"48,718",,
41.692178,12.59133,40.632194,14.845722,"48,718",,
41.692178,12.59133,40.632194,14.845722,"49,108",,
41.692178,12.59133,40.632194,14.845722,"49,108",,
41.692178,12.59133,40.632194,14.845722,"49,200",,
41.692178,12.59133,40.632194,14.845722,"49,200",,
41.692178,12.59133,40.632194,14.845722,"49,446",,
41.692178,12.59133,40.632194,14.845722,"49,446",,
41.692178,12.59133,40.632194,14.845722,"49,446",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"49,594",,
41.692178,12.59133,40.632194,14.845722,"50,184",,
41.692178,12.59133,40.632194,14.845722,"50,184",,
41.692178,12.59133,40.632194,14.845722,"50,575",,
41.692178,12.59133,40.632194,14.845722,"51,154",,
41.692178,12.59133,40.632194,14.845722,"51,154",,
41.692178,12.59133,40.632194,14.845722,"51,154",,
41.692178,12.59133,40.632194,14.845722,"51,154",,
41.692178,12.59133,40.632194,14.845722,"51,154",,
41.692178,12.59133,40.632194,14.845722,"51,154",,
41.692178,12.59133,40.632194,14.845722,"51,168",,
41.692178,12.59133,40.632194,14.845722,"51,168",,
41.692178,12.59133,40.632194,14.845722,"51,168",,
41.692178,12.59133,40.632194,14.845722,"51,168",,
41.692178,12.59133,40.632194,14.845722,"51,168",,
41.692178,12.59133,40.632194,14.845722,"51,365",,
41.692178,12.59133,40.632194,14.845722,"51,365",,
41.692178,12.59133,40.632194,14.845722,"51,414",,
41.692178,12.59133,40.632194,14.845722,"51,414",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,660",,
41.692178,12.59133,40.632194,14.845722,"51,915",,
41.692178,12.59133,40.632194,14.845722,"51,922",,
41.692178,12.59133,40.632194,14.845722,"51,966",,
41.692178,12.59133,40.632194,14.845722,"52,349",,
41.692178,12.59133,40.632194,14.845722,"52,349",,
41.692178,12.59133,40.632194,14.845722,"52,778",,
41.692178,12.59133,40.632194,14.845722,"52,778",,
41.692178,12.59133,40.632194,14.845722,"52,859",,
41.692178,12.59133,40.632194,14.845722,"53,136",,
41.692178,12.59133,40.632194,14.845722,"53,136",,
41.692178,12.59133,40.632194,14.845722,"53,136",,
41.692178,12.59133,40.632194,14.845722,"53,136",,
41.692178,12.59133,40.632194,14.845722,"53,136",,
41.692178,12.59133,40.632194,14.845722,"53,136",,
41.692178,12.59133,40.632194,14.845722,"53,136",,
41.692178,12.59133,40.632194,14.845722,"53,136",,
41.692178,12.59133,40.632194,14.845722,"53,200",,
41.692178,12.59133,40.632194,14.845722,"53,726",,
41.692178,12.59133,40.632194,14.845722,"53,726",,
41.692178,12.59133,40.632194,14.845722,"55,246",,
41.692178,12.59133,40.632194,14.845722,"55,246",,
41.692178,12.59133,40.632194,14.845722,"56,068",,
41.692178,12.59133,40.632194,14.845722,"56,432",,
41.692178,12.59133,40.632194,14.845722,"56,838",,
41.692178,12.59133,40.632194,14.845722,"56,887",,
41.692178,12.59133,40.632194,14.845722,"57,094",,
41.692178,12.59133,40.632194,14.845722,"57,292",,
41.692178,12.59133,40.632194,14.845722,"57,974",,
41.692178,12.59133,40.632194,14.845722,"58,096",,
41.692178,12.59133,40.632194,14.845722,"58,145",,
41.692178,12.59133,40.632194,14.845722,"59,339",,
41.692178,12.59133,40.632194,14.845722,"59,399",,
41.692178,12.59133,40.632194,14.845722,"60,126",,
41.692178,12.59133,40.632194,14.845722,"60,410",,
41.692178,12.59133,40.632194,14.845722,"60,508",,
41.692178,12.59133,40.632194,14.845722,"60,898",,
41.692178,12.59133,40.632194,14.845722,"61,385",,
41.692178,12.59133,40.632194,14.845722,"61,500",,
41.692178,12.59133,40.632194,14.845722,"61,500",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"61,992",,
41.692178,12.59133,40.632194,14.845722,"62,298",,
41.692178,12.59133,40.632194,14.845722,"62,359",,
41.692178,12.59133,40.632194,14.845722,"62,915",,
41.692178,12.59133,40.632194,14.845722,"62,915",,
